Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Block_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
pcs,./pcs_sim,500,32,4,32,off,asynchronous,1000,32,5.95111,10000,5962899,0,117910,0,26025,11714,707060,117910,5984213,5844989,291
pcs,./pcs_sim,500,32,4,64,off,asynchronous,1000,32,5.75188,10000,5931324,0,86335,0,19750,8298,471875,86335,5964961,5844989,280
pcs,./pcs_sim,500,32,4,128,off,asynchronous,1000,32,5.58787,10000,5892150,0,47161,0,23501,4707,468644,47161,5894080,5844989,299
pcs,./pcs_sim,500,32,4,256,off,asynchronous,1000,32,11.182,10000,7187124,0,1342135,0,430742,120434,10451762,1342135,7378324,5844989,344
pcs,./pcs_sim,500,64,4,32,off,asynchronous,1000,32,5.81033,10000,5868781,0,23792,0,8773,1710,179280,23792,5870559,5844989,292
pcs,./pcs_sim,500,64,4,64,off,asynchronous,1000,32,7.79672,10000,6393781,0,548792,0,143321,47095,3509575,548792,6451454,5844989,309
pcs,./pcs_sim,500,64,4,128,off,asynchronous,1000,32,11.7493,10000,7309490,0,1464501,0,466318,111257,10715231,1464501,7450157,5844989,318
pcs,./pcs_sim,500,16,8,32,off,asynchronous,1000,32,4.83489,10000,5983310,0,138321,0,38389,11499,914034,138321,5999177,5844989,358
pcs,./pcs_sim,500,16,8,64,off,asynchronous,1000,32,5.11094,10000,5994339,0,149350,0,44959,11480,1007124,149350,6013739,5844989,342
pcs,./pcs_sim,500,16,8,128,off,asynchronous,1000,32,5.62415,10000,6123180,0,278191,0,63565,26682,1696021,278191,6151622,5844989,328
pcs,./pcs_sim,500,16,8,256,off,asynchronous,1000,32,5.69564,10000,6072857,0,227868,0,65326,22603,1571774,227868,6100971,5844989,321
pcs,./pcs_sim,500,32,8,32,off,asynchronous,1000,32,4.92619,10000,5862158,0,17169,0,10949,847,193340,17169,5865612,5844989,335
pcs,./pcs_sim,500,32,8,64,off,asynchronous,1000,32,4.81593,10000,5900791,0,55802,0,24107,3801,468999,55802,5908484,5844989,321
pcs,./pcs_sim,500,32,8,128,off,asynchronous,1000,32,4.90893,10000,5959732,0,114743,0,38803,14365,889972,114743,6048541,5844989,330
pcs,./pcs_sim,500,32,8,256,off,asynchronous,1000,32,10.3434,10000,7176281,0,1331292,0,410079,123779,10113533,1331292,7356928,5844989,339
pcs,./pcs_sim,500,64,8,32,off,asynchronous,1000,32,5.05236,10000,5927081,0,82092,0,22848,10609,567002,82092,6005193,5844989,291
pcs,./pcs_sim,500,64,8,64,off,asynchronous,1000,32,4.71089,10000,6017439,0,172450,0,31381,9939,665429,172450,6091639,5844989,282
pcs,./pcs_sim,500,64,8,128,off,asynchronous,1000,32,10.206,10000,7086931,0,1241942,0,416120,106799,9648717,1241942,7250249,5844989,325
pcs,./pcs_sim,500,16,16,32,off,asynchronous,1000,32,5.83603,10000,6266187,0,421198,0,86697,24832,1995250,421198,6319981,5844989,340
pcs,./pcs_sim,500,16,16,64,off,asynchronous,1000,32,5.6115,10000,6268142,0,423153,0,85844,29883,2070642,423153,6290855,5844989,369
pcs,./pcs_sim,500,16,16,128,off,asynchronous,1000,32,4.94544,10000,6013881,0,168892,0,63278,12025,1303069,168892,6043943,5844989,352
pcs,./pcs_sim,500,16,16,256,off,asynchronous,1000,32,5.1673,10000,6048398,0,203409,0,76657,16526,1605148,203409,6072636,5844989,341
pcs,./pcs_sim,500,32,16,32,off,asynchronous,1000,32,5.00703,10000,5910880,0,65891,0,33198,3596,612681,65891,5919877,5844989,293
pcs,./pcs_sim,500,32,16,64,off,asynchronous,1000,32,4.59191,10000,5922547,0,77558,0,36951,4643,689792,77558,5930759,5844989,366
pcs,./pcs_sim,500,32,16,128,off,asynchronous,1000,32,4.90902,10000,5917227,0,72238,0,37376,7982,736011,72238,5951432,5844989,302
pcs,./pcs_sim,500,32,16,256,off,asynchronous,1000,32,11.3727,10000,7345755,0,1500766,0,424626,146847,10877768,1500766,7565987,5844989,322
pcs,./pcs_sim,500,64,16,32,off,asynchronous,1000,32,4.64961,10000,5874962,0,29973,0,18438,1913,325415,29973,5879447,5844989,331
pcs,./pcs_sim,500,64,16,64,off,asynchronous,1000,32,5.12791,10000,6078884,0,233895,0,51055,17942,1127641,233895,6086148,5844989,302
pcs,./pcs_sim,500,64,16,128,off,asynchronous,1000,32,10.9687,10000,7156746,0,1311757,0,411359,124366,10095049,1311757,7336637,5844989,313
pcs,./pcs_sim,500,64,16,256,off,asynchronous,1000,32,31.088,10000,10765744,0,4920754,0,916069,409374,28469774,4920754,11409201,5844990,414
pcs,./pcs_sim,500,64,2,128,off,asynchronous,1000,32,18.6074,10000,7642589,0,1797600,0,538403,142694,12980206,1797600,7867964,5844989,302
pcs,./pcs_sim,500,64,2,256,off,asynchronous,1000,32,21.5645,10000,8368244,0,2523211,0,665959,191849,17011073,2523211,8724997,5845033,327
pcs,./pcs_sim,500,4,1,32,off,asynchronous,1000,32,21.0663,10000,5844989,0,0,0,0,0,0,0,5844989,5844989,198
pcs,./pcs_sim,500,4,1,64,off,asynchronous,1000,32,21.7523,10000,5844992,0,3,0,2,1,49,3,5844992,5844989,197
pcs,./pcs_sim,500,4,1,128,off,asynchronous,1000,32,22.4387,10000,5845252,0,263,0,120,53,3168,263,5845252,5844989,194
pcs,./pcs_sim,500,4,1,256,off,asynchronous,1000,32,22.003,10000,5845115,0,126,0,81,33,1879,126,5845115,5844989,201
pcs,./pcs_sim,500,8,1,32,off,asynchronous,1000,32,22.7653,10000,5845314,0,325,0,125,23,2488,325,5845314,5844989,195
pcs,./pcs_sim,500,8,1,64,off,asynchronous,1000,32,21.1506,10000,5845013,0,24,0,18,6,465,24,5845013,5844989,202
