Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim,15000,64,unsorted-bottom:50,2,off,asynchronous,1000,32,8.13417,10000,3893484,0,51,0,13,0,161,51,3893485,3893433,609
epidemic,./epidemic_sim,15000,16,unsorted-bottom:50,4,off,asynchronous,1000,32,7.5631,10000,3895864,0,2431,0,197,49,4725,2431,3895840,3893433,716
epidemic,./epidemic_sim,15000,32,unsorted-bottom:50,4,off,asynchronous,1000,32,7.03514,10000,3893713,0,280,0,47,4,797,280,3893706,3893433,673
epidemic,./epidemic_sim,15000,64,unsorted-bottom:50,4,off,asynchronous,1000,32,7.25899,10000,3893489,0,56,0,18,0,360,56,3893490,3893433,646
epidemic,./epidemic_sim,15000,16,unsorted-bottom:50,8,off,asynchronous,1000,32,6.70929,10000,3901617,0,8185,0,345,242,11088,8185,3901797,3893432,733
epidemic,./epidemic_sim,15000,32,unsorted-bottom:50,8,off,asynchronous,1000,32,6.70037,10000,3894630,0,1197,0,146,19,2669,1197,3894628,3893433,650
epidemic,./epidemic_sim,15000,64,unsorted-bottom:50,8,off,asynchronous,1000,32,6.69501,10000,3893712,0,279,0,46,2,747,279,3893703,3893433,636
epidemic,./epidemic_sim,15000,16,unsorted-bottom:50,16,off,asynchronous,1000,32,6.38846,10000,3905265,0,11845,0,611,346,18159,11845,3905170,3893420,809
epidemic,./epidemic_sim,15000,32,unsorted-bottom:50,16,off,asynchronous,1000,32,7.08317,10000,3899210,0,5777,0,478,134,9990,5777,3899344,3893433,769
epidemic,./epidemic_sim,15000,64,unsorted-bottom:50,16,off,asynchronous,1000,32,6.60576,10000,3893844,0,411,0,93,2,1592,411,3893843,3893433,672
epidemic,./epidemic_sim,15000,4,unsorted-bottom:96,1,off,asynchronous,1000,32,19.9612,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,524
epidemic,./epidemic_sim,15000,8,unsorted-bottom:96,1,off,asynchronous,1000,32,13.3228,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,533
epidemic,./epidemic_sim,15000,4,unsorted-bottom:96,2,off,asynchronous,1000,32,17.7775,10000,3893547,0,114,0,33,0,438,114,3893546,3893433,535
epidemic,./epidemic_sim,15000,8,unsorted-bottom:96,2,off,asynchronous,1000,32,10.749,10000,3893434,0,1,0,1,0,10,1,3893434,3893433,570
epidemic,./epidemic_sim,15000,4,unsorted-bottom:96,4,off,asynchronous,1000,32,17.7349,10000,3902833,0,9400,0,178,361,10837,9400,3903062,3893433,634
epidemic,./epidemic_sim,15000,8,unsorted-bottom:96,4,off,asynchronous,1000,32,10.1002,10000,3903140,0,9713,0,247,379,11530,9713,3903338,3893427,659
epidemic,./epidemic_sim,15000,16,unsorted-bottom:96,1,off,asynchronous,1000,32,10.5419,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,554
epidemic,./epidemic_sim,15000,32,unsorted-bottom:96,1,off,asynchronous,1000,32,10.4339,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,564
epidemic,./epidemic_sim,15000,64,unsorted-bottom:96,1,off,asynchronous,1000,32,10.3615,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,543
epidemic,./epidemic_sim,15000,16,unsorted-bottom:96,2,off,asynchronous,1000,32,8.26722,10000,3893860,0,427,0,55,10,1095,427,3893866,3893433,634
epidemic,./epidemic_sim,15000,32,unsorted-bottom:96,2,off,asynchronous,1000,32,7.61874,10000,3893444,0,11,0,7,0,103,11,3893445,3893433,596
epidemic,./epidemic_sim,15000,64,unsorted-bottom:96,2,off,asynchronous,1000,32,7.91264,10000,3893433,0,0,0,0,0,0,0,3893433,3893433,576
