Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim-x1024-y1024-n5,500,8,4,4,off,asynchronous,1000,32,50.5329,1048576,7240670,0,691461,0,1453748,5436,4687867,691461,8808692,6549209,1178
traffic,./traffic_sim-x1024-y1024-n5,500,8,4,8,off,asynchronous,1000,32,54.3463,1048576,7269427,0,720218,0,1479248,5174,4798068,720218,8923474,6549209,1179
traffic,./traffic_sim-x1024-y1024-n5,500,8,4,12,off,asynchronous,1000,32,133.754,1048576,7269431,0,720222,0,1479252,5176,4798071,720222,8923484,6549209,1231
traffic,./traffic_sim-x1024-y1024-n5,500,8,4,16,off,asynchronous,1000,32,19.382,1048576,7269426,0,720217,0,1479259,5177,4798123,720217,8923490,6549209,1144
traffic,./traffic_sim-x1024-y1024-n5,500,16,1,4,off,asynchronous,1000,32,48.1062,1048576,7240670,0,691461,0,1453758,5439,4687942,691461,8808704,6549209,1141
traffic,./traffic_sim-x1024-y1024-n5,500,16,1,8,off,asynchronous,1000,32,145.222,1048576,7269426,0,720217,0,1479256,5177,4798083,720217,8923482,6549209,1191
traffic,./traffic_sim-x1024-y1024-n5,500,16,1,12,off,asynchronous,1000,32,153.348,1048576,7269427,0,720218,0,1479252,5178,4798069,720218,8923480,6549209,1193
traffic,./traffic_sim-x1024-y1024-n5,500,32,1,4,off,asynchronous,1000,32,50.0292,1048576,7240671,0,691462,0,1453761,5439,4687947,691462,8808708,6549209,1146
traffic,./traffic_sim-x1024-y1024-n5,500,32,1,8,off,asynchronous,1000,32,65.0768,1048576,7269426,0,720217,0,1479255,5178,4798083,720217,8923481,6549209,1151
traffic,./traffic_sim-x1024-y1024-n5,500,32,1,12,off,asynchronous,1000,32,49.9887,1048576,7269425,0,720216,0,1479251,5178,4798070,720216,8923477,6549209,1143
traffic,./traffic_sim-x1024-y1024-n5,500,32,1,16,off,asynchronous,1000,32,107.996,1048576,7269427,0,720218,0,1479254,5177,4798075,720218,8923480,6549209,1171
traffic,./traffic_sim-x1024-y1024-n5,500,64,1,4,off,asynchronous,1000,32,55.2315,1048576,7240670,0,691461,0,1453759,5439,4687944,691461,8808706,6549209,1149
traffic,./traffic_sim-x1024-y1024-n5,500,64,1,8,off,asynchronous,1000,32,57.6586,1048576,7269424,0,720215,0,1479251,5177,4798070,720215,8923476,6549209,1140
traffic,./traffic_sim-x1024-y1024-n5,500,64,1,12,off,asynchronous,1000,32,57.6647,1048576,7269427,0,720218,0,1479252,5176,4798062,720218,8923477,6549209,1145
traffic,./traffic_sim-x1024-y1024-n5,500,64,1,16,off,asynchronous,1000,32,53.5802,1048576,7269425,0,720216,0,1479249,5178,4798066,720216,8923477,6549209,1142
traffic,./traffic_sim-x1024-y1024-n5,500,16,2,4,off,asynchronous,1000,32,46.8506,1048576,7240672,0,691463,0,1453757,5438,4687929,691463,8808704,6549209,1166
traffic,./traffic_sim-x1024-y1024-n5,500,16,2,8,off,asynchronous,1000,32,24.1668,1048576,7269426,0,720217,0,1479255,5176,4798077,720217,8923481,6549209,1140
traffic,./traffic_sim-x1024-y1024-n5,500,16,2,12,off,asynchronous,1000,32,30.0879,1048576,7269428,0,720219,0,1479254,5177,4798070,720219,8923479,6549209,1159
traffic,./traffic_sim-x1024-y1024-n5,500,16,2,16,off,asynchronous,1000,32,162.905,1048576,7269428,0,720219,0,1479259,5174,4798088,720219,8923482,6549209,1232
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,4,off,asynchronous,1000,32,95.4271,1048576,7240669,0,691460,0,1453763,5438,4687948,691460,8808712,6549209,1214
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,8,off,asynchronous,1000,32,32.7228,1048576,7269430,0,720221,0,1479252,5177,4798069,720221,8923475,6549209,1145
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,12,off,asynchronous,1000,32,137.172,1048576,7269425,0,720216,0,1479248,5179,4798063,720216,8923473,6549209,1204
traffic,./traffic_sim-x1024-y1024-n5,500,32,2,16,off,asynchronous,1000,32,27.1405,1048576,7269425,0,720216,0,1479253,5176,4798065,720216,8923482,6549209,1149
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,4,off,asynchronous,1000,32,27.2672,1048576,7240673,0,691464,0,1453762,5437,4687939,691464,8808711,6549209,1139
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,8,off,asynchronous,1000,32,25.3366,1048576,7269427,0,720218,0,1479252,5175,4798064,720218,8923475,6549209,1142
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,12,off,asynchronous,1000,32,25.4311,1048576,7269426,0,720217,0,1479258,5176,4798086,720217,8923483,6549209,1138
traffic,./traffic_sim-x1024-y1024-n5,500,64,2,16,off,asynchronous,1000,32,26.4964,1048576,7269427,0,720218,0,1479253,5178,4798088,720218,8923480,6549209,1142
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,4,off,asynchronous,1000,32,32.296,1048576,7240673,0,691464,0,1453741,5440,4687854,691464,8808699,6549209,1160
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,8,off,asynchronous,1000,32,16.159,1048576,7269436,0,720227,0,1479256,5173,4798065,720227,8923485,6549209,1136
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,12,off,asynchronous,1000,32,16.2452,1048576,7269430,0,720221,0,1479258,5177,4798123,720221,8923487,6549209,1146
traffic,./traffic_sim-x1024-y1024-n5,500,16,4,16,off,asynchronous,1000,32,20.3408,1048576,7269430,0,720221,0,1479257,5177,4798105,720221,8923480,6549209,1148
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,4,off,asynchronous,1000,32,30.5353,1048576,7240681,0,691472,0,1453769,5443,4688012,691472,8808728,6549209,1175
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,8,off,asynchronous,1000,32,16.1927,1048576,7269434,0,720225,0,1479266,5178,4798127,720225,8923501,6549209,1134
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,12,off,asynchronous,1000,32,46.5245,1048576,7269430,0,720221,0,1479256,5175,4798086,720221,8923480,6549209,1177
traffic,./traffic_sim-x1024-y1024-n5,500,32,4,16,off,asynchronous,1000,32,45.0318,1048576,7269429,0,720220,0,1479261,5173,4798106,720220,8923483,6549209,1190
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,4,off,asynchronous,1000,32,61.8154,1048576,7240678,0,691469,0,1453769,5443,4688002,691469,8808730,6549209,1193
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,8,off,asynchronous,1000,32,17.2745,1048576,7269432,0,720223,0,1479255,5178,4798069,720223,8923483,6549209,1133
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,12,off,asynchronous,1000,32,18.2483,1048576,7269429,0,720220,0,1479260,5178,4798120,720220,8923483,6549209,1131
traffic,./traffic_sim-x1024-y1024-n5,500,64,4,16,off,asynchronous,1000,32,19.1185,1048576,7269434,0,720225,0,1479268,5182,4798198,720225,8923503,6549209,1122
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,4,off,asynchronous,1000,32,16.2232,1048576,7240670,0,691461,0,1453756,5437,4687935,691461,8808703,6549209,1145
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,8,off,asynchronous,1000,32,45.6989,1048576,7269421,0,720212,0,1479239,5174,4798007,720212,8923461,6549209,1192
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,12,off,asynchronous,1000,32,13.2986,1048576,7269430,0,720221,0,1479256,5181,4798135,720221,8923506,6549209,1129
traffic,./traffic_sim-x1024-y1024-n5,500,16,8,16,off,asynchronous,1000,32,73.5764,1048576,7269432,0,720223,0,1479257,5174,4798077,720223,8923489,6549209,1217
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,4,off,asynchronous,1000,32,10.4406,1048576,7240671,0,691462,0,1453758,5435,4687903,691462,8808705,6549209,1108
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,8,off,asynchronous,1000,32,10.4948,1048576,7269430,0,720221,0,1479252,5178,4798060,720221,8923490,6549209,1113
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,12,off,asynchronous,1000,32,11.4115,1048576,7269424,0,720215,0,1479245,5174,4798023,720215,8923465,6549209,1111
traffic,./traffic_sim-x1024-y1024-n5,500,32,8,16,off,asynchronous,1000,32,11.4019,1048576,7269425,0,720216,0,1479249,5177,4798054,720216,8923478,6549209,1112
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,4,off,asynchronous,1000,32,11.2943,1048576,7240676,0,691467,0,1453768,5441,4687983,691467,8808724,6549209,1117
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,8,off,asynchronous,1000,32,41.7601,1048576,7269426,0,720217,0,1479260,5177,4798088,720217,8923482,6549209,1194
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,12,off,asynchronous,1000,32,13.9669,1048576,7269426,0,720217,0,1479253,5178,4798074,720217,8923478,6549209,1114
traffic,./traffic_sim-x1024-y1024-n5,500,64,8,16,off,asynchronous,1000,32,15.2189,1048576,7269425,0,720216,0,1479253,5179,4798065,720216,8923476,6549209,1143
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,4,off,asynchronous,1000,32,12.4395,1048576,7240688,0,691479,0,1453771,5456,4688121,691479,8808766,6549209,1126
traffic,./traffic_sim-x1024-y1024-n5,500,16,16,8,off,asynchronous,1000,32,57.1769,1048576,7269437,0,720228,0,1479261,5179,4798119,720228,8923521,6549209,1211
