Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,32,ladder-queue:96,1,off,asynchronous,1000,32,24.4204,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,186
traffic,./traffic_sim,10000,64,ladder-queue:96,1,off,asynchronous,1000,32,24.4132,10000,6231127,0,0,0,0,0,0,0,6231127,6231127,183
traffic,./traffic_sim,10000,16,ladder-queue:96,2,off,asynchronous,1000,32,11.8428,10000,6273217,0,42090,0,4711,1889,124816,42090,6281097,6231127,253
traffic,./traffic_sim,10000,32,ladder-queue:96,2,off,asynchronous,1000,32,12.8514,10000,6234254,0,3127,0,955,66,16258,3127,6234931,6231127,221
traffic,./traffic_sim,10000,64,ladder-queue:96,2,off,asynchronous,1000,32,11.942,10000,6237468,0,6341,0,1657,93,27583,6341,6237567,6231127,222
traffic,./traffic_sim,10000,16,ladder-queue:96,4,off,asynchronous,1000,32,6.84074,10000,6403648,0,172521,0,13062,7138,368267,172521,6408153,6231127,356
traffic,./traffic_sim,10000,32,ladder-queue:96,4,off,asynchronous,1000,32,6.78371,10000,6334018,0,102891,0,10233,4284,264204,102891,6338584,6231127,316
traffic,./traffic_sim,10000,64,ladder-queue:96,4,off,asynchronous,1000,32,6.56552,10000,6320125,0,88998,0,9864,3652,248948,88998,6328101,6231127,326
traffic,./traffic_sim,10000,16,ladder-queue:96,8,off,asynchronous,1000,32,5.19762,10000,6666710,0,435583,0,28312,16495,859790,435583,6683313,6231127,485
traffic,./traffic_sim,10000,32,ladder-queue:96,8,off,asynchronous,1000,32,4.61126,10000,6437404,0,206277,0,20529,8336,524123,206277,6450784,6231127,486
traffic,./traffic_sim,10000,64,ladder-queue:96,8,off,asynchronous,1000,32,4.88804,10000,6311106,0,79979,0,11791,2789,252033,79979,6318117,6231127,461
traffic,./traffic_sim,10000,16,ladder-queue:96,16,off,asynchronous,1000,32,4.24738,10000,6620487,0,389360,0,37785,11727,908850,389360,6646364,6231127,524
