Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Count,Chain_Size,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
traffic,./traffic_sim,10000,8,4,12,off,asynchronous,1000,32,14.3656,10000,9179236,0,2948109,0,839513,18576,15795649,2948109,9298219,6231127,369
traffic,./traffic_sim,10000,8,4,16,off,asynchronous,1000,32,15.7563,10000,9479989,0,3248862,0,842656,26469,16250028,3248862,9622970,6231127,394
traffic,./traffic_sim,10000,16,1,4,off,asynchronous,1000,32,17.5713,10000,7638204,0,1407077,0,739659,5644,13155047,1407077,7696043,6231127,278
traffic,./traffic_sim,10000,16,1,8,off,asynchronous,1000,32,17.7272,10000,8698186,0,2467059,0,825323,10998,15380018,2467059,8797898,6231127,307
traffic,./traffic_sim,10000,16,1,12,off,asynchronous,1000,32,18.9932,10000,9049454,0,2818327,0,828066,11509,15316725,2818327,9163056,6231127,307
traffic,./traffic_sim,10000,16,1,16,off,asynchronous,1000,32,19.2741,10000,9163736,0,2932609,0,813508,11098,15237573,2932609,9279588,6231127,319
traffic,./traffic_sim,10000,32,1,4,off,asynchronous,1000,32,16.8788,10000,7638071,0,1406944,0,739597,5644,13158506,1406944,7695970,6231127,266
traffic,./traffic_sim,10000,32,1,8,off,asynchronous,1000,32,17.8964,10000,8698576,0,2467449,0,825893,10960,15371712,2467449,8798723,6231127,293
traffic,./traffic_sim,10000,32,1,12,off,asynchronous,1000,32,19.0265,10000,9048977,0,2817850,0,828573,11488,15344277,2817850,9163261,6231127,302
traffic,./traffic_sim,10000,32,1,16,off,asynchronous,1000,32,20.2918,10000,9163966,0,2932839,0,814111,11106,15263375,2932839,9280980,6231127,305
traffic,./traffic_sim,10000,64,1,4,off,asynchronous,1000,32,18.1169,10000,7637486,0,1406359,0,739403,5657,13162166,1406359,7695715,6231127,255
traffic,./traffic_sim,10000,64,1,8,off,asynchronous,1000,32,18.4819,10000,8698781,0,2467654,0,825597,11048,15365089,2467654,8798393,6231127,291
traffic,./traffic_sim,10000,64,1,12,off,asynchronous,1000,32,20.2831,10000,9047681,0,2816554,0,827702,11484,15310116,2816554,9161628,6231127,292
traffic,./traffic_sim,10000,64,1,16,off,asynchronous,1000,32,21.1001,10000,9162883,0,2931756,0,813117,11067,15237234,2931756,9279765,6231127,294
traffic,./traffic_sim,10000,16,2,4,off,asynchronous,1000,32,10.4486,10000,7661412,0,1430285,0,743035,6794,13256714,1430285,7720940,6231127,360
traffic,./traffic_sim,10000,16,2,8,off,asynchronous,1000,32,10.4209,10000,8708705,0,2477578,0,827311,11646,15437877,2477578,8809878,6231127,392
traffic,./traffic_sim,10000,16,2,12,off,asynchronous,1000,32,11.5581,10000,9047918,0,2816791,0,827564,11582,15394937,2816791,9162135,6231127,376
traffic,./traffic_sim,10000,16,2,16,off,asynchronous,1000,32,11.9628,10000,9167887,0,2936760,0,815155,11437,15291763,2936760,9285382,6231127,375
traffic,./traffic_sim,10000,32,2,4,off,asynchronous,1000,32,9.70358,10000,7651215,0,1420088,0,742583,6218,13226557,1420088,7710471,6231127,353
traffic,./traffic_sim,10000,32,2,8,off,asynchronous,1000,32,10.153,10000,8711833,0,2480706,0,828002,11694,15456700,2480706,8812580,6231127,376
traffic,./traffic_sim,10000,32,2,12,off,asynchronous,1000,32,10.6711,10000,9067294,0,2836167,0,830768,12737,15470801,2836167,9183132,6231127,391
traffic,./traffic_sim,10000,32,2,16,off,asynchronous,1000,32,11.2577,10000,9174831,0,2943704,0,816400,11896,15322080,2943704,9292061,6231127,374
traffic,./traffic_sim,10000,64,2,4,off,asynchronous,1000,32,9.42075,10000,7654464,0,1423337,0,742332,6415,13204096,1423337,7713678,6231127,328
traffic,./traffic_sim,10000,64,2,8,off,asynchronous,1000,32,9.85317,10000,8710347,0,2479220,0,828130,11678,15456886,2479220,8811734,6231127,355
traffic,./traffic_sim,10000,64,2,12,off,asynchronous,1000,32,9.97539,10000,9052182,0,2821055,0,828376,11943,15392459,2821055,9166292,6231127,353
traffic,./traffic_sim,10000,64,2,16,off,asynchronous,1000,32,10.4859,10000,9168616,0,2937489,0,814234,11442,15258233,2937489,9284918,6231127,366
traffic,./traffic_sim,10000,16,4,4,off,asynchronous,1000,32,7.88026,10000,7909244,0,1678117,0,758895,18828,13922056,1678117,7972911,6231127,449
traffic,./traffic_sim,10000,16,4,8,off,asynchronous,1000,32,9.39088,10000,8744276,0,2513149,0,831225,13843,15580952,2513149,8850389,6231127,414
traffic,./traffic_sim,10000,16,4,12,off,asynchronous,1000,32,9.37787,10000,9491316,0,3260189,0,872076,35521,16987787,3260189,9629406,6231127,443
traffic,./traffic_sim,10000,16,4,16,off,asynchronous,1000,32,9.11235,10000,9188483,0,2957356,0,819011,12804,15392209,2957356,9306700,6231127,422
traffic,./traffic_sim,10000,32,4,4,off,asynchronous,1000,32,6.74564,10000,7690748,0,1459621,0,745247,8558,13369781,1459621,7755496,6231127,437
traffic,./traffic_sim,10000,32,4,8,off,asynchronous,1000,32,7.18067,10000,8868508,0,2637381,0,842702,20628,15931521,2637381,8986540,6231127,485
traffic,./traffic_sim,10000,32,4,12,off,asynchronous,1000,32,7.5029,10000,9120759,0,2889632,0,837660,16221,15733708,2889632,9245144,6231127,466
traffic,./traffic_sim,10000,32,4,16,off,asynchronous,1000,32,7.76385,10000,9217796,0,2986669,0,821477,14251,15418557,2986669,9335350,6231127,457
traffic,./traffic_sim,10000,64,4,4,off,asynchronous,1000,32,6.09466,10000,7680221,0,1449094,0,746099,7690,13365708,1449094,7744062,6231127,432
traffic,./traffic_sim,10000,64,4,8,off,asynchronous,1000,32,6.86089,10000,8740926,0,2509799,0,832043,13722,15507433,2509799,8849554,6231127,434
