Model,Model_Command,Max_Simulation_Time,Worker_Thread_Count,Schedule_Queue_Type,Schedule_Queue_Count,is_LP_Migration_ON,GVT_Method,GVT_Period,State_Save_Period,Simulation_Runtime_(secs.),Number_of_Objects,Local_Positive_Events_Sent,Remote_Positive_Events_Sent,Local_Negative_Events_Sent,Remote_Negative_Events_Sent,Primary_Rollbacks,Secondary_Rollbacks,Coast_Forwarded_Events,Cancelled_Events,Events_Processed,Events_Committed,Average_Memory_Usage_(MB)
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:16,4,off,asynchronous,1000,32,7.40341,10000,4117697,0,224208,0,32499,2648,591294,224208,4114069,3893489,643
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:16,4,off,asynchronous,1000,32,7.36884,10000,3971958,0,78469,0,17444,538,292197,78469,3971439,3893489,663
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:16,8,off,asynchronous,1000,32,7.76249,10000,4599868,0,706428,0,55554,17686,1238791,706428,4607526,3893440,721
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:16,8,off,asynchronous,1000,32,7.05008,10000,4302345,0,408870,0,41869,8948,853158,408870,4310239,3893475,687
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:16,8,off,asynchronous,1000,32,7.38305,10000,3994090,0,100601,0,18120,1036,316826,100601,3994316,3893489,685
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,16,unsorted-bottom:16,16,off,asynchronous,1000,32,7.69721,10000,4642931,0,749685,0,69828,14880,1481343,749685,4646913,3893246,732
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,32,unsorted-bottom:16,16,off,asynchronous,1000,32,6.89107,10000,4354340,0,460906,0,49400,8258,991344,460906,4354880,3893434,705
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,64,unsorted-bottom:16,16,off,asynchronous,1000,32,7.22033,10000,4109059,0,215573,0,27518,3547,512902,215573,4113333,3893486,706
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,unsorted-bottom:50,1,off,asynchronous,1000,32,20.1932,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,535
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,unsorted-bottom:50,1,off,asynchronous,1000,32,13.6624,10000,3893489,0,0,0,0,0,0,0,3893489,3893489,552
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,4,unsorted-bottom:50,2,off,asynchronous,1000,32,18.4556,10000,3902000,0,8511,0,4332,4,69882,8511,3902238,3893489,541
epidemic,./epidemic_sim-mmodel_10k_ba.dat,15000,8,unsorted-bottom:50,2,off,asynchronous,1000,32,12.9148,10000,3941633,0,48144,0,12433,122,206300,48144,3939858,3893489,563
